credit_score,annual_income,loan_amount,employment_length_years,debt_to_income_ratio,num_previous_defaults,loan_term_months,interest_rate,home_ownership,loan_purpose,default
338,35531.91,29323.51,2.2,0.298,0,36,20.66,MORTGAGE,debt_consolidation,0
478,67323.54,42583.66,1.3,0.276,0,60,16.0,MORTGAGE,debt_consolidation,1
393,17860.22,30731.68,12.0,0.34,0,60,19.43,MORTGAGE,credit_card,1
684,34932.55,21439.54,0.3,0.36,0,36,9.41,RENT,debt_consolidation,0
338,33834.92,43278.76,9.7,0.152,3,36,21.87,MORTGAGE,major_purchase,1
584,50779.31,31294.72,0.6,0.112,0,60,13.23,OWN,credit_card,0
701,44744.66,3506.26,0.4,0.399,0,36,10.12,MORTGAGE,other,0
822,45997.3,30482.05,2.8,0.29,2,36,6.56,MORTGAGE,debt_consolidation,0
458,45314.22,3626.62,5.0,0.365,0,36,16.44,RENT,credit_card,0
304,49517.59,14518.11,14.6,0.311,0,60,21.21,RENT,other,0
698,62508.57,28090.07,1.1,0.245,0,60,10.85,MORTGAGE,credit_card,0
300,52428.15,10487.1,0.0,0.162,0,36,20.61,OWN,debt_consolidation,0
336,43132.92,2680.32,0.2,0.165,0,60,19.61,MORTGAGE,debt_consolidation,0
845,58734.74,28189.96,2.1,0.569,1,36,5.08,MORTGAGE,home_improvement,0
775,71093.81,13577.72,2.1,0.404,0,60,8.23,MORTGAGE,debt_consolidation,0
689,38169.36,24450.43,2.9,0.569,0,60,8.72,MORTGAGE,credit_card,0
760,47727.77,12490.41,0.7,0.154,0,60,7.73,MORTGAGE,other,0
341,82690.33,31202.87,9.0,0.169,2,60,17.99,RENT,credit_card,0
348,29844.56,40410.86,2.7,0.233,1,36,18.64,MORTGAGE,debt_consolidation,1
465,110427.67,4808.85,0.4,0.182,0,36,16.67,RENT,credit_card,0
313,26832.8,35598.02,9.3,0.253,0,60,21.97,MORTGAGE,home_improvement,1
789,41964.78,7868.18,2.1,0.559,0,36,7.86,OWN,credit_card,0
331,31965.56,15494.03,4.4,0.204,2,60,21.05,RENT,debt_consolidation,1
599,131211.68,16724.07,12.5,0.231,0,36,12.59,RENT,credit_card,0
770,39084.94,10077.64,3.6,0.366,1,36,9.73,RENT,credit_card,0
704,39129.09,4310.31,0.0,0.344,0,36,9.66,RENT,credit_card,0
429,41488.15,34813.41,0.0,0.591,1,36,16.47,OWN,other,1
559,51175.76,35919.61,30.5,0.382,0,60,16.1,RENT,other,1
602,42285.57,44860.66,2.7,0.172,0,60,12.13,MORTGAGE,major_purchase,1
723,46175.33,42122.59,2.1,0.241,0,36,9.33,MORTGAGE,other,0
534,10015.16,20124.27,0.2,0.168,0,60,16.34,MORTGAGE,other,0
457,50298.07,6869.07,3.0,0.292,0,60,16.63,OWN,debt_consolidation,0
738,49415.18,1470.8,5.5,0.277,0,36,10.58,MORTGAGE,debt_consolidation,0
788,78225.89,24386.77,19.3,0.152,1,36,7.93,RENT,debt_consolidation,0
569,88351.41,38864.92,0.1,0.192,0,60,14.77,MORTGAGE,debt_consolidation,1
315,45050.14,12787.76,4.6,0.098,0,36,21.83,MORTGAGE,debt_consolidation,1
575,70777.97,9753.42,3.0,0.279,0,60,13.68,MORTGAGE,debt_consolidation,0
789,29860.57,20313.95,1.1,0.532,0,36,9.63,OWN,debt_consolidation,0
844,69237.93,40315.44,1.7,0.244,0,60,7.07,MORTGAGE,debt_consolidation,0
520,37887.85,20873.65,7.3,0.437,0,60,13.49,RENT,home_improvement,0
382,28764.18,32799.37,5.1,0.488,0,36,19.05,RENT,major_purchase,1
615,45093.13,21351.15,1.2,0.244,0,36,13.76,RENT,debt_consolidation,0
757,92061.55,17410.19,3.1,0.282,1,60,5.85,RENT,home_improvement,0
820,53180.79,20400.13,0.8,0.252,0,36,5.87,OWN,credit_card,0
328,96126.44,34809.62,5.7,0.086,0,36,22.46,RENT,home_improvement,1
460,34998.84,34193.87,0.8,0.179,0,36,17.72,OWN,debt_consolidation,0
563,78553.33,19997.36,4.9,0.342,0,60,13.71,MORTGAGE,major_purchase,0
354,36553.35,12775.17,2.7,0.152,0,36,21.28,MORTGAGE,credit_card,1
788,54252.15,7121.59,3.8,0.302,0,36,10.41,MORTGAGE,major_purchase,0
361,54041.49,1060.27,7.8,0.279,0,36,19.1,RENT,debt_consolidation,0
666,66017.25,5983.33,5.8,0.336,0,36,9.87,RENT,other,0
806,54876.1,8244.83,3.1,0.419,0,60,9.34,RENT,home_improvement,0
677,35149.55,31357.26,0.1,0.248,0,36,12.24,MORTGAGE,other,0
720,72848.57,36988.3,5.4,0.338,1,60,9.43,MORTGAGE,credit_card,0
445,106856.86,33425.61,8.3,0.12,3,36,17.85,MORTGAGE,debt_consolidation,1
755,37695.22,32822.24,10.8,0.105,0,60,9.78,MORTGAGE,credit_card,0
530,21464.28,44750.11,3.9,0.202,3,60,16.33,MORTGAGE,debt_consolidation,1
333,61371.07,43354.3,0.3,0.344,0,60,22.14,MORTGAGE,debt_consolidation,1
501,42233.49,12829.28,2.5,0.292,0,36,15.17,OWN,credit_card,0
492,46212.41,7384.43,0.9,0.184,2,36,16.1,MORTGAGE,debt_consolidation,0
587,62961.58,7745.12,0.8,0.373,0,36,15.99,MORTGAGE,debt_consolidation,0
445,39919.63,40406.69,8.4,0.308,0,60,18.57,MORTGAGE,debt_consolidation,0
554,43434.82,5503.26,0.1,0.402,0,60,16.62,RENT,home_improvement,1
535,46861.24,15966.34,1.4,0.118,0,36,15.4,OWN,major_purchase,1
480,94976.93,24335.25,0.6,0.113,0,36,16.15,RENT,debt_consolidation,0
683,49688.63,27991.82,7.0,0.115,0,36,9.72,RENT,debt_consolidation,0
468,28111.86,27212.24,15.1,0.112,1,36,16.62,RENT,home_improvement,0
721,28619.82,35601.94,1.7,0.206,2,36,11.22,OWN,home_improvement,0
438,52190.38,26154.5,2.3,0.098,2,60,18.11,MORTGAGE,major_purchase,0
776,29488.55,38446.05,0.9,0.445,0,60,6.41,RENT,debt_consolidation,0
501,24269.2,4723.73,7.1,0.217,0,36,14.98,RENT,other,0
322,65250.64,38794.48,8.3,0.523,1,36,24.17,RENT,debt_consolidation,1
382,66704.27,26960.14,4.6,0.158,0,36,18.61,RENT,debt_consolidation,0
744,41536.95,10809.03,1.3,0.578,3,36,9.4,RENT,credit_card,0
780,55946.25,44020.7,1.0,0.399,0,60,9.11,MORTGAGE,other,0
416,53351.36,42348.31,4.8,0.097,2,36,18.25,RENT,debt_consolidation,1
631,64285.46,38211.94,10.5,0.38,0,36,9.52,OWN,home_improvement,0
616,64352.91,41110.23,36.8,0.565,0,36,11.33,RENT,major_purchase,0
373,15174.86,17814.24,8.4,0.726,2,60,18.74,MORTGAGE,other,1
549,43992.55,11023.41,5.9,0.105,0,60,13.04,OWN,major_purchase,0
682,61886.47,9047.77,2.0,0.096,2,36,12.6,RENT,debt_consolidation,0
832,40753.4,39445.44,3.3,0.305,0,36,7.48,RENT,major_purchase,0
767,49825.95,37371.78,7.3,0.37,0,60,9.9,MORTGAGE,major_purchase,0
353,68721.34,44161.29,26.1,0.419,0,36,19.38,OWN,other,0
430,50838.86,38323.09,4.3,0.058,2,60,17.93,MORTGAGE,debt_consolidation,1
540,96622.19,28824.1,2.8,0.092,0,36,16.25,RENT,credit_card,0
382,81401.08,7260.4,3.6,0.117,0,36,17.49,RENT,credit_card,0
614,46473.9,8253.29,2.7,0.048,0,36,15.08,MORTGAGE,home_improvement,0
304,44841.05,21842.78,2.7,0.052,0,60,23.27,RENT,debt_consolidation,0
362,13593.6,34783.0,1.5,0.183,0,36,20.7,RENT,debt_consolidation,1
326,42322.49,8624.12,2.6,0.288,0,36,20.5,RENT,debt_consolidation,0
462,26662.92,41282.77,4.3,0.175,1,36,15.7,MORTGAGE,home_improvement,1
720,54152.17,31086.79,4.1,0.171,0,60,10.59,RENT,home_improvement,0
397,52511.73,14741.6,2.5,0.053,0,60,21.0,MORTGAGE,debt_consolidation,0
843,67046.06,39973.42,4.9,0.479,0,36,6.65,RENT,credit_card,0
448,91904.17,27339.74,1.7,0.497,0,60,18.47,MORTGAGE,credit_card,0
324,48444.73,33258.97,0.7,0.125,0,36,22.11,OWN,debt_consolidation,0
484,136787.97,17959.46,1.5,0.449,0,36,16.86,OWN,debt_consolidation,0
712,54426.32,18316.22,3.2,0.567,1,36,10.62,RENT,credit_card,0
358,27184.51,1555.17,4.2,0.406,0,36,22.15,MORTGAGE,debt_consolidation,0
339,38065.65,24667.69,2.0,0.243,0,36,21.55,OWN,home_improvement,0
767,41450.86,34475.06,8.4,0.695,0,60,8.58,MORTGAGE,debt_consolidation,0
626,63988.41,43628.28,3.6,0.384,0,36,11.56,OWN,debt_consolidation,0
489,32007.88,40257.98,8.9,0.48,0,60,17.5,OWN,debt_consolidation,0
716,42869.28,4827.61,8.7,0.262,0,60,10.0,RENT,credit_card,0
765,45594.02,44142.89,9.7,0.366,0,36,8.6,RENT,debt_consolidation,0
497,40068.49,7577.15,4.8,0.239,0,36,16.94,MORTGAGE,credit_card,0
609,70624.82,2809.03,8.3,0.203,0,60,13.04,MORTGAGE,home_improvement,0
306,65420.74,33952.91,22.4,0.025,0,36,22.29,RENT,other,0
468,82863.94,40859.0,6.5,0.138,0,60,17.35,OWN,credit_card,0
627,42236.44,42790.45,0.4,0.114,0,36,12.07,RENT,debt_consolidation,0
408,84215.76,37298.95,1.1,0.153,0,60,19.92,OWN,home_improvement,1
846,26534.51,10015.87,10.5,0.395,0,36,4.0,RENT,debt_consolidation,0
835,26244.9,7776.13,1.3,0.411,0,36,7.14,MORTGAGE,debt_consolidation,0
441,28389.91,3594.61,0.8,0.15,0,60,16.68,OWN,home_improvement,0
518,49224.43,26606.64,3.8,0.496,0,36,17.04,MORTGAGE,debt_consolidation,1
404,84210.1,22437.73,7.7,0.492,0,36,16.78,RENT,credit_card,0
577,37385.42,5808.48,2.4,0.147,0,36,13.3,RENT,credit_card,0
368,39556.61,21452.39,3.2,0.396,0,36,20.5,MORTGAGE,debt_consolidation,1
515,44479.87,25962.24,1.8,0.38,0,36,15.58,MORTGAGE,home_improvement,0
605,63435.1,32810.0,6.0,0.166,0,36,12.27,MORTGAGE,major_purchase,0
637,39540.02,19224.69,2.9,0.335,2,36,13.51,MORTGAGE,debt_consolidation,0
628,38559.68,15007.51,2.1,0.464,0,36,10.88,RENT,credit_card,0
422,26757.55,30289.88,0.4,0.206,0,36,18.57,RENT,credit_card,0
736,37900.72,31105.84,6.2,0.464,1,36,8.56,MORTGAGE,credit_card,0
681,83271.18,12898.86,0.5,0.521,0,36,11.84,MORTGAGE,major_purchase,0
714,51068.17,1872.22,0.3,0.616,0,60,9.26,RENT,debt_consolidation,0
557,35138.95,42610.39,14.2,0.209,1,60,14.53,OWN,debt_consolidation,0
791,85499.41,34232.6,2.3,0.073,0,36,7.35,MORTGAGE,home_improvement,0
514,37671.3,9848.59,1.0,0.128,0,60,15.7,MORTGAGE,debt_consolidation,1
743,92872.24,25889.29,9.5,0.487,0,60,9.29,MORTGAGE,credit_card,0
412,92191.49,27177.69,0.6,0.291,1,36,18.79,RENT,home_improvement,0
436,50272.09,6543.5,5.0,0.53,0,36,17.97,OWN,other,0
590,24975.55,9432.91,4.0,0.465,0,36,12.73,MORTGAGE,major_purchase,0
606,137348.29,43095.09,11.5,0.657,0,36,13.38,MORTGAGE,debt_consolidation,0
711,58353.48,23352.48,1.4,0.3,0,60,8.63,MORTGAGE,debt_consolidation,0
463,42372.33,9423.46,1.1,0.546,0,36,17.71,MORTGAGE,credit_card,0
780,75377.01,36093.29,0.5,0.116,0,60,8.02,OWN,credit_card,0
481,67240.85,21705.23,0.5,0.106,0,36,14.05,RENT,debt_consolidation,0
594,88426.08,29090.13,2.0,0.422,0,60,13.68,OWN,credit_card,0
813,36386.15,14090.07,7.6,0.521,0,36,9.11,RENT,other,0
597,56574.47,3547.78,11.1,0.548,0,36,13.24,RENT,credit_card,0
675,28749.0,8257.55,0.2,0.248,1,36,11.31,OWN,other,0
800,66161.27,43813.62,5.8,0.468,0,36,6.6,MORTGAGE,debt_consolidation,0
836,48517.25,28437.89,2.5,0.223,0,36,9.26,RENT,credit_card,0
575,55628.68,37567.75,0.2,0.351,0,36,16.69,RENT,debt_consolidation,0
529,45896.43,1946.86,3.4,0.295,0,36,17.42,MORTGAGE,home_improvement,0
408,43785.37,34680.35,0.1,0.144,0,60,21.38,RENT,debt_consolidation,0
596,33166.51,22337.89,6.2,0.207,0,36,12.33,RENT,other,0
806,69961.03,30273.55,0.3,0.126,0,60,5.76,MORTGAGE,debt_consolidation,0
568,95833.43,16761.02,2.7,0.126,0,36,17.61,RENT,credit_card,0
492,38158.33,28318.23,3.5,0.082,0,36,16.22,RENT,home_improvement,0
359,62886.9,2567.27,3.5,0.375,0,60,19.29,MORTGAGE,credit_card,0
514,59544.7,3005.9,1.6,0.538,0,60,16.33,MORTGAGE,other,0
430,49199.76,36148.8,7.9,0.506,1,60,16.88,RENT,debt_consolidation,0
838,24662.32,6476.47,16.3,0.109,0,36,6.67,MORTGAGE,debt_consolidation,0
590,27290.15,1615.29,0.1,0.402,0,36,12.57,RENT,home_improvement,0
375,34494.6,41148.09,0.3,0.427,0,60,20.9,OWN,credit_card,0
337,18721.87,12683.4,0.2,0.331,1,36,19.88,MORTGAGE,home_improvement,1
768,92375.2,26624.82,0.1,0.368,1,36,6.96,MORTGAGE,credit_card,0
813,57841.77,37912.35,4.6,0.291,2,60,5.95,MORTGAGE,home_improvement,0
720,48364.32,33819.91,4.2,0.241,1,36,10.19,RENT,credit_card,0
368,18295.2,3051.62,2.0,0.304,1,60,19.28,RENT,debt_consolidation,0
354,21574.3,25681.74,5.4,0.123,3,60,21.48,RENT,debt_consolidation,1
409,48969.18,24839.11,12.2,0.121,0,36,18.79,MORTGAGE,debt_consolidation,0
713,118981.17,16403.53,1.7,0.478,0,60,10.72,OWN,other,0
721,35796.67,34156.77,0.7,0.251,0,60,8.62,RENT,other,0
761,72309.38,43416.25,0.0,0.442,1,60,8.39,OWN,credit_card,0
353,39499.52,7476.21,10.9,0.161,0,36,20.42,RENT,home_improvement,0
384,50254.62,7389.86,6.0,0.553,0,36,18.59,RENT,debt_consolidation,0
796,84677.71,33328.38,3.6,0.519,0,36,6.97,RENT,home_improvement,0
811,41953.69,20994.32,4.4,0.366,0,36,7.61,RENT,credit_card,0
699,35934.49,35989.63,0.3,0.236,1,36,8.36,MORTGAGE,credit_card,0
358,92793.49,7207.41,5.5,0.56,0,60,19.77,RENT,debt_consolidation,0
337,50036.15,2753.73,2.8,0.439,2,60,20.77,MORTGAGE,credit_card,0
330,80100.89,31709.1,1.6,0.088,0,36,19.57,OWN,debt_consolidation,0
681,36013.1,44767.29,2.1,0.227,0,36,8.44,MORTGAGE,debt_consolidation,0
766,92318.83,5171.12,1.1,0.192,1,36,8.35,RENT,credit_card,0
648,55444.19,39030.87,19.2,0.202,0,60,10.68,RENT,debt_consolidation,0
444,59614.52,17952.75,5.2,0.226,0,36,15.75,MORTGAGE,debt_consolidation,0
717,52012.18,1738.74,3.5,0.203,0,36,8.86,OWN,debt_consolidation,0
332,39047.58,23440.96,0.3,0.254,1,60,21.37,RENT,credit_card,0
756,48983.69,13269.59,0.3,0.122,0,36,9.2,OWN,debt_consolidation,0
791,40168.34,31509.74,11.1,0.273,0,36,7.42,OWN,other,0
695,75493.04,13664.55,7.9,0.19,0,60,11.86,MORTGAGE,other,0
784,44740.05,22194.81,0.8,0.532,0,60,8.72,MORTGAGE,debt_consolidation,0
622,24998.52,9824.87,1.6,0.371,0,36,11.17,MORTGAGE,credit_card,0
558,23023.24,37436.48,5.4,0.336,3,60,13.77,OWN,home_improvement,0
477,22538.42,41718.98,5.0,0.553,0,36,14.29,MORTGAGE,debt_consolidation,0
807,64736.91,18746.77,2.2,0.22,3,36,8.87,RENT,home_improvement,0
684,29197.05,20750.72,3.8,0.405,0,36,10.25,MORTGAGE,credit_card,0
404,56108.28,44238.08,5.5,0.144,1,36,21.58,RENT,debt_consolidation,0
827,52128.05,7253.08,9.0,0.056,0,60,6.12,MORTGAGE,debt_consolidation,0
332,47613.95,36579.26,0.8,0.147,0,60,20.82,MORTGAGE,debt_consolidation,0
623,59711.65,25960.26,2.0,0.368,0,36,13.28,RENT,major_purchase,0
404,52640.26,39752.31,5.4,0.141,0,36,21.1,RENT,credit_card,0
666,14481.42,13866.86,0.6,0.132,0,60,13.67,MORTGAGE,debt_consolidation,0
527,42377.32,14030.95,34.9,0.532,0,36,15.39,MORTGAGE,credit_card,0
540,59355.28,15336.08,15.3,0.087,0,60,14.91,OWN,credit_card,0
670,102552.2,1731.77,4.5,0.221,0,60,10.52,RENT,credit_card,0
716,104705.4,8475.29,1.7,0.38,1,60,12.13,OWN,debt_consolidation,0
509,26544.62,44761.81,5.1,0.228,2,36,16.72,MORTGAGE,home_improvement,1
849,41882.51,11953.74,21.5,0.251,1,60,5.28,RENT,major_purchase,0
574,24227.61,1876.35,0.4,0.369,0,36,15.16,RENT,credit_card,0
388,97143.86,13255.77,4.0,0.09,0,60,20.24,RENT,debt_consolidation,0
303,77325.98,18969.17,4.0,0.11,0,36,21.08,MORTGAGE,debt_consolidation,1
411,57397.99,25102.64,1.1,0.114,0,60,18.14,OWN,debt_consolidation,0
680,52825.15,4016.9,5.4,0.362,0,36,9.53,MORTGAGE,major_purchase,0
597,91243.22,35778.87,1.0,0.18,2,36,14.73,RENT,home_improvement,0
486,84549.83,37322.06,4.7,0.238,0,60,15.93,RENT,other,0
565,82546.75,10379.07,0.5,0.479,0,36,12.83,RENT,debt_consolidation,0
761,60204.71,36130.4,13.0,0.534,0,60,10.35,RENT,major_purchase,0
614,41891.88,16902.78,12.8,0.242,0,60,13.24,RENT,major_purchase,0
332,69231.15,19616.85,18.1,0.271,0,36,18.48,MORTGAGE,other,1
327,70772.01,42201.08,0.8,0.258,1,36,22.06,MORTGAGE,debt_consolidation,1
565,44990.79,40243.79,13.2,0.322,0,36,11.94,RENT,other,1
522,41853.8,17504.87,7.3,0.214,0,36,14.55,RENT,home_improvement,0
768,81633.17,22476.85,0.6,0.407,0,60,8.91,MORTGAGE,home_improvement,0
621,103657.99,13607.05,1.6,0.109,1,36,13.15,RENT,debt_consolidation,0
717,34988.4,23679.11,5.8,0.087,0,36,8.93,RENT,debt_consolidation,0
622,43541.97,31003.95,0.1,0.143,0,36,11.02,RENT,other,0
490,57406.91,5077.38,0.3,0.17,0,36,18.62,OWN,major_purchase,0
662,61020.77,41473.01,0.2,0.329,3,36,13.25,MORTGAGE,major_purchase,0
642,38751.9,32630.45,14.1,0.414,0,60,11.69,RENT,debt_consolidation,0
696,114414.64,5257.12,0.3,0.342,0,60,10.4,MORTGAGE,credit_card,0
404,59275.0,39235.52,1.2,0.135,0,36,18.07,MORTGAGE,credit_card,1
653,62262.99,33722.05,0.4,0.426,3,36,11.35,MORTGAGE,debt_consolidation,0
457,108174.16,14777.58,11.0,0.273,0,60,17.41,MORTGAGE,debt_consolidation,0
735,40051.53,23943.06,5.5,0.553,0,36,10.23,OWN,debt_consolidation,0
739,47108.36,38845.75,2.5,0.181,1,36,7.17,MORTGAGE,debt_consolidation,0
644,27889.48,43597.53,8.5,0.149,2,60,12.45,MORTGAGE,credit_card,1
821,45362.56,13367.41,4.4,0.375,0,36,8.67,RENT,debt_consolidation,0
596,25083.93,29624.56,7.2,0.08,0,60,12.93,RENT,credit_card,0
313,68633.24,38850.86,3.3,0.306,0,60,20.38,RENT,credit_card,1
634,59219.05,44479.34,5.2,0.229,0,36,13.56,MORTGAGE,credit_card,0
728,43274.5,4111.61,6.2,0.316,0,36,8.18,MORTGAGE,credit_card,0
355,46854.83,23159.37,1.4,0.228,0,36,18.77,MORTGAGE,debt_consolidation,0
357,69055.09,39441.29,4.1,0.162,1,36,18.09,RENT,major_purchase,1
450,29404.17,1138.96,2.2,0.188,0,60,18.19,MORTGAGE,debt_consolidation,1
765,53737.99,20238.35,1.3,0.366,0,60,6.9,MORTGAGE,credit_card,0
590,67156.39,26704.74,2.1,0.151,0,36,11.48,OWN,major_purchase,0
838,21981.94,24165.57,3.0,0.476,0,36,6.46,RENT,home_improvement,0
781,66717.47,33242.0,16.9,0.375,0,36,6.66,RENT,home_improvement,0
605,23078.85,3882.97,10.0,0.181,0,36,13.79,OWN,major_purchase,0
674,46494.18,35558.34,4.3,0.15,0,36,11.68,RENT,other,0
482,29041.29,13459.5,17.1,0.197,0,36,16.74,MORTGAGE,debt_consolidation,0
349,93345.32,37266.09,0.8,0.094,0,60,19.58,OWN,other,0
519,29123.35,19457.47,0.1,0.217,0,36,16.54,MORTGAGE,other,1
626,23328.11,2888.42,1.1,0.522,0,36,10.75,MORTGAGE,debt_consolidation,0
400,52052.52,43412.25,5.8,0.541,0,36,20.41,RENT,debt_consolidation,0
422,40693.91,35344.17,9.3,0.026,1,36,18.11,MORTGAGE,home_improvement,0
308,24907.58,16303.91,5.5,0.049,1,36,21.59,OWN,major_purchase,1
704,62107.18,12881.2,0.0,0.342,0,60,10.63,MORTGAGE,credit_card,0
795,20006.76,26914.4,15.0,0.429,3,60,9.1,OWN,credit_card,0
755,30751.42,44440.96,1.8,0.213,0,36,9.08,RENT,debt_consolidation,0
509,37841.13,13767.34,10.4,0.265,0,36,15.32,MORTGAGE,home_improvement,0
626,70333.26,42723.93,1.7,0.075,0,60,13.17,OWN,credit_card,0
829,87812.64,15537.03,14.1,0.555,0,36,7.92,OWN,debt_consolidation,0
625,80519.29,31980.3,0.8,0.368,0,36,13.73,RENT,other,0
463,45753.65,17796.31,2.3,0.703,0,36,17.47,MORTGAGE,debt_consolidation,1
486,16443.92,4742.3,1.0,0.349,0,36,16.83,RENT,credit_card,0
700,58447.48,42192.33,0.5,0.151,0,36,10.8,RENT,major_purchase,0
545,95011.97,8212.83,1.1,0.176,2,36,15.86,RENT,home_improvement,0
761,85408.91,42566.42,2.7,0.104,0,60,8.4,RENT,debt_consolidation,0
776,60374.8,5545.5,11.7,0.5,0,36,8.33,MORTGAGE,other,0
319,28702.05,12745.69,13.2,0.241,0,60,21.59,MORTGAGE,debt_consolidation,0
698,38700.66,41520.63,14.4,0.129,2,36,8.71,RENT,major_purchase,0
503,117033.61,29975.8,0.2,0.344,0,36,15.33,RENT,credit_card,0
586,25912.27,9337.27,0.8,0.157,0,60,14.86,RENT,debt_consolidation,0
445,29245.22,27052.11,13.4,0.29,0,60,20.13,RENT,debt_consolidation,1
502,74917.91,8937.21,9.9,0.226,0,36,16.2,RENT,debt_consolidation,0
482,40375.5,39475.45,7.2,0.124,0,60,16.55,MORTGAGE,debt_consolidation,0
327,28802.29,3192.46,16.4,0.105,0,60,20.54,OWN,major_purchase,0
731,97497.99,24310.22,10.5,0.103,2,36,6.55,RENT,debt_consolidation,0
378,60323.39,3792.81,7.3,0.09,1,36,21.59,MORTGAGE,home_improvement,0
507,41282.31,31581.0,7.4,0.119,0,36,15.03,MORTGAGE,debt_consolidation,0
406,29272.43,42175.08,0.8,0.577,0,36,16.91,RENT,debt_consolidation,1
388,123171.5,37566.92,0.1,0.396,0,36,19.79,RENT,credit_card,0
505,48484.37,17356.02,10.3,0.305,2,36,16.03,RENT,other,0
806,91931.37,11423.82,0.8,0.455,0,60,9.84,MORTGAGE,debt_consolidation,0
820,73286.75,6325.21,3.7,0.142,0,36,7.45,RENT,home_improvement,0
510,38777.45,39439.46,1.0,0.161,1,60,17.79,MORTGAGE,credit_card,0
578,38916.61,4568.8,4.5,0.116,0,60,14.77,RENT,debt_consolidation,0
843,93980.42,28668.48,0.8,0.508,2,36,5.49,MORTGAGE,credit_card,0
429,94668.14,17159.77,17.6,0.252,0,60,21.27,MORTGAGE,credit_card,0
820,21065.41,44814.25,5.1,0.379,0,36,8.83,MORTGAGE,major_purchase,0
358,62780.58,23388.23,4.3,0.133,0,36,21.01,RENT,other,0
424,46418.5,25146.8,0.4,0.159,0,60,19.74,OWN,credit_card,1
486,30791.83,41387.11,8.8,0.287,0,60,17.02,MORTGAGE,debt_consolidation,0
320,55148.55,43664.02,1.7,0.493,0,60,21.7,MORTGAGE,credit_card,1
749,26707.01,26680.0,2.1,0.178,0,36,9.53,MORTGAGE,major_purchase,0
771,39739.27,36032.01,14.9,0.63,0,36,10.83,RENT,home_improvement,0
511,34224.15,28929.74,0.5,0.349,0,36,17.35,RENT,debt_consolidation,0
760,39147.58,19805.62,12.9,0.236,0,60,8.62,RENT,debt_consolidation,0
725,47469.12,3521.88,8.7,0.255,0,60,9.92,RENT,debt_consolidation,0
741,31038.85,32580.73,9.0,0.13,3,36,7.3,RENT,credit_card,0
742,99501.76,31811.56,11.8,0.258,0,60,9.32,OWN,debt_consolidation,0
615,61204.59,6134.9,4.4,0.131,0,36,13.59,RENT,debt_consolidation,0
361,109924.97,11123.03,6.8,0.52,2,60,20.73,RENT,credit_card,1
808,45613.73,33213.64,15.6,0.06,3,36,7.48,MORTGAGE,credit_card,0
635,38293.85,7587.33,0.2,0.544,3,36,11.46,RENT,major_purchase,0
796,108151.36,31401.14,15.0,0.495,0,36,8.67,RENT,credit_card,0
828,37792.77,32591.0,3.2,0.224,0,60,7.87,OWN,major_purchase,0
403,45241.43,16547.13,1.0,0.428,0,36,19.11,MORTGAGE,debt_consolidation,1
521,67779.92,12360.0,2.9,0.126,1,60,15.68,MORTGAGE,credit_card,0
406,28085.91,17413.73,1.0,0.086,0,36,18.89,MORTGAGE,credit_card,0
328,67513.48,16804.65,0.2,0.415,0,36,21.57,RENT,other,1
832,63736.09,27708.87,1.7,0.181,0,36,7.16,MORTGAGE,home_improvement,0
808,86785.64,33729.33,1.6,0.087,1,36,5.24,RENT,home_improvement,0
813,73168.48,38917.12,0.5,0.332,0,36,6.51,MORTGAGE,other,0
786,87991.04,2319.66,1.9,0.576,0,36,6.33,RENT,debt_consolidation,0
657,46644.49,32968.27,13.3,0.279,0,36,10.96,MORTGAGE,major_purchase,0
587,33249.61,14824.18,5.6,0.171,0,60,15.12,MORTGAGE,major_purchase,1
846,126689.37,37900.25,12.4,0.265,0,60,4.93,RENT,other,0
604,24661.21,4331.55,2.7,0.26,0,36,11.24,RENT,credit_card,0
653,25798.44,25251.68,1.4,0.133,0,60,10.13,MORTGAGE,home_improvement,0
416,63215.68,25141.64,19.7,0.068,0,36,18.95,OWN,debt_consolidation,0
711,101848.71,15366.5,3.4,0.328,0,36,10.9,OWN,credit_card,0
751,53385.68,43693.49,3.2,0.014,2,60,8.91,MORTGAGE,credit_card,0
673,76855.83,5704.62,2.1,0.233,0,60,8.64,MORTGAGE,debt_consolidation,0
574,19968.05,7001.48,8.6,0.42,0,60,13.17,MORTGAGE,other,0
409,39151.92,29347.42,0.2,0.237,0,60,20.79,RENT,other,0
318,21093.57,23629.17,0.8,0.294,0,60,21.59,MORTGAGE,other,1
645,69646.31,12636.55,1.1,0.37,0,36,9.46,MORTGAGE,debt_consolidation,0
676,24434.37,14387.96,1.7,0.066,0,36,10.07,OWN,debt_consolidation,0
725,27583.73,7909.03,10.6,0.478,1,36,7.13,RENT,home_improvement,0
823,61778.54,39181.62,4.1,0.189,0,36,6.2,RENT,debt_consolidation,0
574,79048.82,26058.83,8.8,0.253,0,36,14.16,RENT,home_improvement,0
756,45636.56,11772.72,11.0,0.342,0,60,8.54,RENT,credit_card,0
694,63359.34,18310.51,1.4,0.392,0,36,10.07,MORTGAGE,credit_card,0
452,62442.7,40894.14,2.6,0.514,0,60,20.08,OWN,credit_card,0
765,44491.7,40021.01,5.7,0.164,0,36,8.74,RENT,debt_consolidation,0
329,29952.93,4040.69,5.8,0.128,0,36,20.73,RENT,debt_consolidation,1
629,63208.95,29780.41,0.1,0.267,0,60,13.36,RENT,other,0
